source_row,property_size,location,renovation_cost,post_renovation_value,unit_type,sqft_renovated,sqft_to_add,material_grade,structural_change,reno_bathroom,reno_bedroom,reno_kitchen,reno_living_room,reno_other_custom,reno_full_renovation
69,3514,742739.9151843397,507742.91,792269.24624375,bedroom,309,0.0,2,0,0,1,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bedroom,276,0.0,2,0,0,1,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bedroom,320,322.0,0,1,0,1,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bedroom,296,322.0,2,1,0,1,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bathroom,127,151.0,0,1,1,0,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bathroom,137,0.0,2,0,1,0,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bathroom,136,0.0,2,0,1,0,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bathroom,140,0.0,2,0,1,0,0,0,0,0
69,3514,742739.9151843397,507742.91,792269.24624375,bathroom,128,0.0,0,0,1,0,0,0,0,0
70,2688,339023.3062412534,256329.81,461696.2646249999,bedroom,290,0.0,2,0,0,1,0,0,0,0
70,2688,339023.3062412534,256329.81,461696.2646249999,bedroom,266,0.0,2,0,0,1,0,0,0,0
70,2688,339023.3062412534,256329.81,461696.2646249999,bedroom,277,322.0,2,1,0,1,0,0,0,0
70,2688,339023.3062412534,256329.81,461696.2646249999,bedroom,254,0.0,2,0,0,1,0,0,0,0
70,2688,339023.3062412534,256329.81,461696.2646249999,bedroom,311,0.0,1,0,0,1,0,0,0,0
70,2688,339023.3062412534,256329.81,461696.2646249999,kitchen,309,0.0,0,0,0,0,1,0,0,0
71,2243,442581.28692691075,85099.95999999999,494696.46984999994,living room,394,0.0,0,0,0,0,0,1,0,0
71,2243,442581.28692691075,85099.95999999999,494696.46984999994,kitchen,374,0.0,2,0,0,0,1,0,0,0
72,2048,473835.47798471845,128409.06,604522.93535,living room,413,0.0,1,0,0,0,0,1,0,0
72,2048,473835.47798471845,128409.06,604522.93535,kitchen,389,0.0,2,0,0,0,1,0,0,0
72,2048,473835.47798471845,128409.06,604522.93535,other/custom,356,301.0,0,1,0,0,0,0,1,0
73,1785,442581.28692691075,248424.22000000003,423561.186,bedroom,322,322.0,0,1,0,1,0,0,0,0
73,1785,442581.28692691075,248424.22000000003,423561.186,bedroom,246,0.0,1,0,0,1,0,0,0,0
73,1785,442581.28692691075,248424.22000000003,423561.186,bedroom,244,0.0,2,0,0,1,0,0,0,0
73,1785,442581.28692691075,248424.22000000003,423561.186,bathroom,115,0.0,0,0,1,0,0,0,0,0
73,1785,442581.28692691075,248424.22000000003,423561.186,bathroom,147,151.0,0,1,1,0,0,0,0,0
73,1785,442581.28692691075,248424.22000000003,423561.186,other/custom,373,301.0,1,1,0,0,0,0,1,0
74,1490,517533.772599866,56417.81,530214.04805,bathroom,110,0.0,0,0,1,0,0,0,0,0
74,1490,517533.772599866,56417.81,530214.04805,other/custom,296,212.5034965034965,2,1,0,0,0,0,1,0
75,1271,456784.7012993054,83964.38,281974.29115,bedroom,217,0.0,0,0,0,1,0,0,0,0
75,1271,456784.7012993054,83964.38,281974.29115,bedroom,238,0.0,0,0,0,1,0,0,0,0
75,1271,456784.7012993054,83964.38,281974.29115,living room,296,180.34265734265733,2,1,0,0,0,1,0,0
76,3824,910855.3220634278,90522.38,1212799.3856,living room,381,0.0,2,0,0,0,0,1,0,0
76,3824,910855.3220634278,90522.38,1212799.3856,kitchen,380,0.0,2,0,0,0,1,0,0,0
77,3093,898392.8709650495,368015.72,884202.927725,full renovation,3093,0.0,1,0,0,0,0,0,0,1
78,1737,329482.05229326704,79200.85,302898.78894999996,kitchen,449,0.0,1,0,0,0,1,0,0,0
78,1737,329482.05229326704,79200.85,302898.78894999996,other/custom,319,0.0,1,0,0,0,0,0,1,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,bedroom,247,0.0,2,0,0,1,0,0,0,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,bedroom,307,0.0,1,0,0,1,0,0,0,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,bedroom,285,0.0,0,0,0,1,0,0,0,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,bedroom,317,0.0,2,0,0,1,0,0,0,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,bedroom,271,0.0,2,0,0,1,0,0,0,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,bedroom,306,322.0,1,1,0,1,0,0,0,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,bedroom,261,0.0,2,0,0,1,0,0,0,0
79,3696,764615.9502687944,331943.13000000006,878526.6624062499,living room,355,0.0,1,0,0,0,0,1,0,0
80,3287,742739.9151843397,107339.48,674210.8036000001,bathroom,129,0.0,2,0,1,0,0,0,0,0
80,3287,742739.9151843397,107339.48,674210.8036000001,kitchen,360,301.0,2,1,0,0,1,0,0,0
81,1086,611135.9710193529,97306.88,319044.12659999996,bedroom,230,0.0,0,0,0,1,0,0,0,0
81,1086,611135.9710193529,97306.88,319044.12659999996,bedroom,190,0.0,0,0,0,1,0,0,0,0
81,1086,611135.9710193529,97306.88,319044.12659999996,bathroom,108,0.0,0,0,1,0,0,0,0,0
81,1086,611135.9710193529,97306.88,319044.12659999996,kitchen,292,0.0,2,0,0,0,1,0,0,0
82,1410,551406.6991672434,55468.94,540824.9262,living room,299,200.75524475524475,1,1,0,0,0,1,0,0
82,1410,551406.6991672434,55468.94,540824.9262,other/custom,297,200.75524475524475,0,1,0,0,0,0,1,0
83,1848,590999.7312847051,162470.33000000002,536094.37745,bedroom,286,0.0,0,0,0,1,0,0,0,0
83,1848,590999.7312847051,162470.33000000002,536094.37745,bedroom,255,0.0,2,0,0,1,0,0,0,0
83,1848,590999.7312847051,162470.33000000002,536094.37745,bedroom,252,0.0,0,0,0,1,0,0,0,0
83,1848,590999.7312847051,162470.33000000002,536094.37745,bathroom,150,0.0,2,0,1,0,0,0,0,0
84,1436,337972.4055670806,51547.28,253597.24299999996,living room,291,0.0,0,0,0,0,0,1,0,0
84,1436,337972.4055670806,51547.28,253597.24299999996,other/custom,292,0.0,1,0,0,0,0,0,1,0
85,1571,512787.1344803147,52227.02,573121.74155,kitchen,322,0.0,1,0,0,0,1,0,0,0
85,1571,512787.1344803147,52227.02,573121.74155,other/custom,344,0.0,0,0,0,0,0,0,1,0
86,7447,2500823.911981166,83574.26,2644664.33875,living room,321,301.0,1,1,0,0,0,1,0,0
86,7447,2500823.911981166,83574.26,2644664.33875,other/custom,394,0.0,1,0,0,0,0,0,1,0
87,2196,440857.28859962634,96353.97,468368.1516,kitchen,435,301.0,0,1,0,0,1,0,0,0
87,2196,440857.28859962634,96353.97,468368.1516,other/custom,363,301.0,2,1,0,0,0,0,1,0
88,3070,593131.0463311035,267632.5,932461.52535,bedroom,304,0.0,0,0,0,1,0,0,0,0
88,3070,593131.0463311035,267632.5,932461.52535,bedroom,309,0.0,1,0,0,1,0,0,0,0
88,3070,593131.0463311035,267632.5,932461.52535,bedroom,247,322.0,2,1,0,1,0,0,0,0
88,3070,593131.0463311035,267632.5,932461.52535,bedroom,253,0.0,1,0,0,1,0,0,0,0
88,3070,593131.0463311035,267632.5,932461.52535,bedroom,276,322.0,2,1,0,1,0,0,0,0
88,3070,593131.0463311035,267632.5,932461.52535,kitchen,363,0.0,2,0,0,0,1,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bedroom,308,0.0,1,0,0,1,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bedroom,317,0.0,2,0,0,1,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bedroom,257,0.0,0,0,0,1,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bedroom,243,0.0,2,0,0,1,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bedroom,250,322.0,1,1,0,1,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bedroom,263,0.0,0,0,0,1,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bathroom,121,0.0,2,0,1,0,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bathroom,138,0.0,1,0,1,0,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bathroom,111,151.0,1,1,1,0,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,bathroom,114,0.0,2,0,1,0,0,0,0,0
89,2854,633749.447976567,457699.50000000006,638314.8609863636,living room,370,0.0,2,0,0,0,0,1,0,0
90,957,362201.48039049795,81626.07,313436.64385,bedroom,158,0.0,2,0,0,1,0,0,0,0
90,957,362201.48039049795,81626.07,313436.64385,bedroom,162,156.42990654205607,2,1,0,1,0,0,0,0
90,957,362201.48039049795,81626.07,313436.64385,other/custom,197,0.0,2,0,0,0,0,0,1,0
91,1049,257189.58842055337,68168.12,298215.061,bedroom,170,0.0,1,0,0,1,0,0,0,0
91,1049,257189.58842055337,68168.12,298215.061,bedroom,166,168.46728971962617,0,1,0,1,0,0,0,0
91,1049,257189.58842055337,68168.12,298215.061,bathroom,90,0.0,0,0,1,0,0,0,0,0
92,2564,634424.3807046467,82432.47,547529.218975,kitchen,347,0.0,1,0,0,0,1,0,0,0
92,2564,634424.3807046467,82432.47,547529.218975,other/custom,319,0.0,2,0,0,0,0,0,1,0
93,2184,589379.4798394532,213323.2,670606.4021,bedroom,258,322.0,0,1,0,1,0,0,0,0
93,2184,589379.4798394532,213323.2,670606.4021,bedroom,285,0.0,0,0,0,1,0,0,0,0
93,2184,589379.4798394532,213323.2,670606.4021,bedroom,261,322.0,2,1,0,1,0,0,0,0
93,2184,589379.4798394532,213323.2,670606.4021,bedroom,315,0.0,2,0,0,1,0,0,0,0
93,2184,589379.4798394532,213323.2,670606.4021,kitchen,398,0.0,0,0,0,0,1,0,0,0
94,3090,910626.421425757,90665.94,968366.52625,living room,399,0.0,1,0,0,0,0,1,0,0
94,3090,910626.421425757,90665.94,968366.52625,other/custom,316,301.0,2,1,0,0,0,0,1,0
95,3282,770940.0264432136,69455.5,735239.3146,bathroom,150,0.0,0,0,1,0,0,0,0,0
95,3282,770940.0264432136,69455.5,735239.3146,living room,303,0.0,0,0,0,0,0,1,0,0
96,1747,467907.5515662078,95280.18,640209.9473,kitchen,316,0.0,2,0,0,0,1,0,0,0
96,1747,467907.5515662078,95280.18,640209.9473,other/custom,431,301.0,2,1,0,0,0,0,1,0
97,2573,748201.1019928089,284995.49,564136.3688714285,bedroom,277,0.0,0,0,0,1,0,0,0,0
97,2573,748201.1019928089,284995.49,564136.3688714285,bedroom,300,0.0,0,0,0,1,0,0,0,0
97,2573,748201.1019928089,284995.49,564136.3688714285,bedroom,319,322.0,0,1,0,1,0,0,0,0
97,2573,748201.1019928089,284995.49,564136.3688714285,bedroom,273,0.0,2,0,0,1,0,0,0,0
97,2573,748201.1019928089,284995.49,564136.3688714285,bathroom,147,0.0,2,0,1,0,0,0,0,0
97,2573,748201.1019928089,284995.49,564136.3688714285,bathroom,125,151.0,0,1,1,0,0,0,0,0
97,2573,748201.1019928089,284995.49,564136.3688714285,bathroom,125,0.0,2,0,1,0,0,0,0,0
98,2539,749690.1337423729,69455.5,531790.5834,bathroom,142,0.0,0,0,1,0,0,0,0,0
98,2539,749690.1337423729,69455.5,531790.5834,other/custom,419,0.0,0,0,0,0,0,0,1,0
99,1123,468125.1879910406,78131.43,343000.15914999996,bedroom,238,0.0,1,0,0,1,0,0,0,0
99,1123,468125.1879910406,78131.43,343000.15914999996,bedroom,213,0.0,1,0,0,1,0,0,0,0
99,1123,468125.1879910406,78131.43,343000.15914999996,other/custom,277,0.0,0,0,0,0,0,0,1,0
100,3713,584356.9210885423,294661.41,553776.0839285714,bedroom,299,0.0,2,0,0,1,0,0,0,0
100,3713,584356.9210885423,294661.41,553776.0839285714,bedroom,277,0.0,1,0,0,1,0,0,0,0
100,3713,584356.9210885423,294661.41,553776.0839285714,bedroom,316,322.0,2,1,0,1,0,0,0,0
100,3713,584356.9210885423,294661.41,553776.0839285714,bedroom,295,322.0,0,1,0,1,0,0,0,0
100,3713,584356.9210885423,294661.41,553776.0839285714,bedroom,289,0.0,2,0,0,1,0,0,0,0
100,3713,584356.9210885423,294661.41,553776.0839285714,bedroom,297,0.0,0,0,0,1,0,0,0,0
100,3713,584356.9210885423,294661.41,553776.0839285714,living room,430,0.0,1,0,0,0,0,1,0,0
101,1658,421138.5496460387,127879.35,492539.7981,bedroom,267,322.0,2,1,0,1,0,0,0,0
101,1658,421138.5496460387,127879.35,492539.7981,bedroom,276,0.0,0,0,0,1,0,0,0,0
101,1658,421138.5496460387,127879.35,492539.7981,other/custom,305,0.0,1,0,0,0,0,0,1,0
102,4174,857843.3948752978,70313.32,1031298.73,living room,404,0.0,0,0,0,0,0,1,0,0
102,4174,857843.3948752978,70313.32,1031298.73,other/custom,364,0.0,0,0,0,0,0,0,1,0
103,2268,442581.28692691075,174583.65000000002,501670.3604499999,bedroom,248,322.0,0,1,0,1,0,0,0,0
103,2268,442581.28692691075,174583.65000000002,501670.3604499999,bedroom,266,0.0,2,0,0,1,0,0,0,0
103,2268,442581.28692691075,174583.65000000002,501670.3604499999,bedroom,260,0.0,1,0,0,1,0,0,0,0
103,2268,442581.28692691075,174583.65000000002,501670.3604499999,living room,434,301.0,1,1,0,0,0,1,0,0
104,2044,549548.3606077654,210237.45,729231.09395,bedroom,244,0.0,2,0,0,1,0,0,0,0
104,2044,549548.3606077654,210237.45,729231.09395,bedroom,308,0.0,1,0,0,1,0,0,0,0
104,2044,549548.3606077654,210237.45,729231.09395,bedroom,285,0.0,2,0,0,1,0,0,0,0
104,2044,549548.3606077654,210237.45,729231.09395,bathroom,113,0.0,0,0,1,0,0,0,0,0
104,2044,549548.3606077654,210237.45,729231.09395,living room,419,301.0,2,1,0,0,0,1,0,0
105,842,474032.3731833224,73812.01,321724.45955,bedroom,158,141.38317757009347,0,1,0,1,0,0,0,0
105,842,474032.3731833224,73812.01,321724.45955,bathroom,74,0.0,1,0,1,0,0,0,0,0
105,842,474032.3731833224,73812.01,321724.45955,kitchen,157,120.38317757009345,2,1,0,0,1,0,0,0
106,1721,515996.1562416109,195959.2,662147.6543999999,bedroom,272,0.0,2,0,0,1,0,0,0,0
106,1721,515996.1562416109,195959.2,662147.6543999999,bedroom,296,0.0,1,0,0,1,0,0,0,0
106,1721,515996.1562416109,195959.2,662147.6543999999,bedroom,244,0.0,1,0,0,1,0,0,0,0
106,1721,515996.1562416109,195959.2,662147.6543999999,bathroom,119,0.0,0,0,1,0,0,0,0,0
106,1721,515996.1562416109,195959.2,662147.6543999999,kitchen,432,0.0,1,0,0,0,1,0,0,0
107,863,421138.5496460387,43400.95,271755.045225,bedroom,153,144.13084112149534,0,1,0,1,0,0,0,0
107,863,421138.5496460387,43400.95,271755.045225,bathroom,74,72.72897196261682,1,1,1,0,0,0,0,0
108,3469,770940.0264432136,87711.9,729956.1197,bathroom,120,0.0,1,0,1,0,0,0,0,0
108,3469,770940.0264432136,87711.9,729956.1197,kitchen,314,301.0,1,1,0,0,1,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,256,0.0,0,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,297,322.0,2,1,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,274,0.0,2,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,243,322.0,1,1,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,273,0.0,0,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,304,0.0,1,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,310,0.0,2,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,312,0.0,0,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,305,0.0,2,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bedroom,250,0.0,1,0,0,1,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bathroom,120,151.0,2,1,1,0,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bathroom,141,0.0,2,0,1,0,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bathroom,132,0.0,1,0,1,0,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bathroom,136,0.0,1,0,1,0,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bathroom,113,0.0,1,0,1,0,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,bathroom,126,0.0,1,0,1,0,0,0,0,0
109,6007,2505340.7489834023,701540.58,2352365.3315764708,other/custom,319,0.0,2,0,0,0,0,0,1,0
110,1056,491813.312765633,54916.58,377984.59079999995,living room,196,0.0,2,0,0,0,0,1,0,0
110,1056,491813.312765633,54916.58,377984.59079999995,other/custom,200,0.0,2,0,0,0,0,0,1,0
111,2610,715063.674403916,311952.0,852099.5453142858,bedroom,300,0.0,1,0,0,1,0,0,0,0
111,2610,715063.674403916,311952.0,852099.5453142858,bedroom,280,322.0,1,1,0,1,0,0,0,0
111,2610,715063.674403916,311952.0,852099.5453142858,bedroom,307,0.0,1,0,0,1,0,0,0,0
111,2610,715063.674403916,311952.0,852099.5453142858,bedroom,311,0.0,1,0,0,1,0,0,0,0
111,2610,715063.674403916,311952.0,852099.5453142858,bathroom,134,0.0,2,0,1,0,0,0,0,0
111,2610,715063.674403916,311952.0,852099.5453142858,bathroom,148,151.0,2,1,1,0,0,0,0,0
111,2610,715063.674403916,311952.0,852099.5453142858,bathroom,127,0.0,2,0,1,0,0,0,0,0
112,5037,864290.96920644,77393.64,1295854.3802000002,bathroom,129,0.0,0,0,1,0,0,0,0,0
112,5037,864290.96920644,77393.64,1295854.3802000002,other/custom,441,0.0,2,0,0,0,0,0,1,0
113,711,422600.3971445641,95686.36,230833.757,full renovation,711,0.0,2,0,0,0,0,0,0,1
114,3209,749690.1337423729,302968.43,707496.9947,bedroom,287,0.0,2,0,0,1,0,0,0,0
114,3209,749690.1337423729,302968.43,707496.9947,bedroom,318,322.0,0,1,0,1,0,0,0,0
114,3209,749690.1337423729,302968.43,707496.9947,bedroom,311,322.0,1,1,0,1,0,0,0,0
114,3209,749690.1337423729,302968.43,707496.9947,bedroom,245,0.0,2,0,0,1,0,0,0,0
114,3209,749690.1337423729,302968.43,707496.9947,bedroom,250,0.0,0,0,0,1,0,0,0,0
114,3209,749690.1337423729,302968.43,707496.9947,bedroom,255,322.0,2,1,0,1,0,0,0,0
114,3209,749690.1337423729,302968.43,707496.9947,living room,384,0.0,1,0,0,0,0,1,0,0
115,4248,748201.1019928089,93821.1,846810.3326500001,bathroom,145,0.0,2,0,1,0,0,0,0,0
115,4248,748201.1019928089,93821.1,846810.3326500001,living room,437,301.0,1,1,0,0,0,1,0,0
116,620,470718.2613586728,52248.82,245953.49304999996,bedroom,128,0.0,0,0,0,1,0,0,0,0
116,620,470718.2613586728,52248.82,245953.49304999996,kitchen,122,100.35809018567639,2,1,0,0,1,0,0,0
117,2690,724209.6059686558,82048.88,843764.9874,kitchen,349,301.0,0,1,0,0,1,0,0,0
117,2690,724209.6059686558,82048.88,843764.9874,other/custom,414,0.0,1,0,0,0,0,0,1,0
118,3000,599125.9764701508,420713.29,920754.9215425,bedroom,261,0.0,2,0,0,1,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bedroom,282,0.0,2,0,0,1,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bedroom,322,322.0,0,1,0,1,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bedroom,310,0.0,1,0,0,1,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bedroom,310,322.0,1,1,0,1,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bathroom,138,151.0,1,1,1,0,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bathroom,133,0.0,1,0,1,0,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bathroom,147,0.0,0,0,1,0,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,bathroom,138,0.0,2,0,1,0,0,0,0,0
118,3000,599125.9764701508,420713.29,920754.9215425,kitchen,303,0.0,1,0,0,0,1,0,0,0
119,1619,442311.88738048566,75084.43,355020.536725,bathroom,125,0.0,0,0,1,0,0,0,0,0
119,1619,442311.88738048566,75084.43,355020.536725,other/custom,346,0.0,1,0,0,0,0,0,1,0
120,2068,590999.7312847051,197546.03000000003,634005.84546,bedroom,251,0.0,1,0,0,1,0,0,0,0
120,2068,590999.7312847051,197546.03000000003,634005.84546,bedroom,293,0.0,0,0,0,1,0,0,0,0
120,2068,590999.7312847051,197546.03000000003,634005.84546,bedroom,293,0.0,0,0,0,1,0,0,0,0
120,2068,590999.7312847051,197546.03000000003,634005.84546,bathroom,126,151.0,1,1,1,0,0,0,0,0
120,2068,590999.7312847051,197546.03000000003,634005.84546,living room,447,0.0,2,0,0,0,0,1,0,0
121,759,473663.46079924994,44557.96,189509.62119999997,bedroom,165,0.0,1,0,0,1,0,0,0,0
121,759,473663.46079924994,44557.96,189509.62119999997,other/custom,200,109.5233644859813,0,1,0,0,0,0,1,0
122,1035,337972.4055670806,46329.46,182660.8831,kitchen,198,0.0,0,0,0,0,1,0,0,0
122,1035,337972.4055670806,46329.46,182660.8831,other/custom,196,0.0,0,0,0,0,0,0,1,0
123,3144,633749.447976567,88211.9,675397.3114,bathroom,137,0.0,2,0,1,0,0,0,0,0
123,3144,633749.447976567,88211.9,675397.3114,other/custom,317,0.0,2,0,0,0,0,0,1,0
124,983,362201.48039049795,85582.87,360645.8103625,bedroom,167,0.0,0,0,0,1,0,0,0,0
124,983,362201.48039049795,85582.87,360645.8103625,bedroom,168,0.0,1,0,0,1,0,0,0,0
124,983,362201.48039049795,85582.87,360645.8103625,bathroom,83,0.0,0,0,1,0,0,0,0,0
124,983,362201.48039049795,85582.87,360645.8103625,kitchen,180,0.0,0,0,0,0,1,0,0,0
125,1175,518778.0673718569,94618.86,398158.8398000001,bedroom,205,0.0,2,0,0,1,0,0,0,0
125,1175,518778.0673718569,94618.86,398158.8398000001,bedroom,213,0.0,2,0,0,1,0,0,0,0
125,1175,518778.0673718569,94618.86,398158.8398000001,bathroom,107,0.0,2,0,1,0,0,0,0,0
126,1441,471878.99087377987,86738.47,430822.16195,bedroom,236,0.0,0,0,0,1,0,0,0,0
126,1441,471878.99087377987,86738.47,430822.16195,bedroom,234,227.15384615384616,1,1,0,1,0,0,0,0
126,1441,471878.99087377987,86738.47,430822.16195,bathroom,110,0.0,2,0,1,0,0,0,0,0
127,1127,361017.265710204,77205.42,361456.0533,bedroom,226,0.0,1,0,0,1,0,0,0,0
127,1127,361017.265710204,77205.42,361456.0533,bedroom,218,0.0,0,0,0,1,0,0,0,0
127,1127,361017.265710204,77205.42,361456.0533,other/custom,279,0.0,0,0,0,0,0,0,1,0
128,1996,549548.3606077654,153438.51,709379.831625,bedroom,299,0.0,1,0,0,1,0,0,0,0
128,1996,549548.3606077654,153438.51,709379.831625,bedroom,247,322.0,0,1,0,1,0,0,0,0
128,1996,549548.3606077654,153438.51,709379.831625,bedroom,242,0.0,1,0,0,1,0,0,0,0
128,1996,549548.3606077654,153438.51,709379.831625,living room,429,0.0,0,0,0,0,0,1,0,0
129,1283,474032.3731833224,85737.36,454018.9519,bedroom,224,203.58275058275058,2,1,0,1,0,0,0,0
129,1283,474032.3731833224,85737.36,454018.9519,bedroom,228,0.0,0,0,0,1,0,0,0,0
129,1283,474032.3731833224,85737.36,454018.9519,bathroom,105,97.03496503496504,1,1,1,0,0,0,0,0
130,1178,518778.0673718569,63962.94,431332.29269999993,kitchen,293,166.6853146853147,2,1,0,0,1,0,0,0
130,1178,518778.0673718569,63962.94,431332.29269999993,other/custom,300,0.0,0,0,0,0,0,0,1,0
131,2450,334674.9581336589,259165.29999999996,445716.26905,bedroom,273,322.0,0,1,0,1,0,0,0,0
131,2450,334674.9581336589,259165.29999999996,445716.26905,bedroom,316,0.0,2,0,0,1,0,0,0,0
131,2450,334674.9581336589,259165.29999999996,445716.26905,bedroom,247,0.0,1,0,0,1,0,0,0,0
131,2450,334674.9581336589,259165.29999999996,445716.26905,bedroom,277,0.0,2,0,0,1,0,0,0,0
131,2450,334674.9581336589,259165.29999999996,445716.26905,bedroom,317,322.0,0,1,0,1,0,0,0,0
131,2450,334674.9581336589,259165.29999999996,445716.26905,kitchen,383,301.0,1,1,0,0,1,0,0,0
132,2015,491813.312765633,124249.14,708189.9479,living room,432,301.0,2,1,0,0,0,1,0,0
132,2015,491813.312765633,124249.14,708189.9479,kitchen,424,0.0,1,0,0,0,1,0,0,0
132,2015,491813.312765633,124249.14,708189.9479,other/custom,409,0.0,0,0,0,0,0,0,1,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,245,0.0,1,0,0,1,0,0,0,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,322,0.0,1,0,0,1,0,0,0,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,306,0.0,0,0,0,1,0,0,0,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,292,0.0,2,0,0,1,0,0,0,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,312,322.0,1,1,0,1,0,0,0,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,271,0.0,0,0,0,1,0,0,0,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,310,0.0,0,0,0,1,0,0,0,0
133,4090,749690.1337423729,563383.8900000001,896571.804792857,bedroom,287,0.0,1,0,0,1,0,0,0,0
