source_row,property_size,location,renovation_cost,post_renovation_value,unit_type,sqft_renovated,sqft_to_add,material_grade,structural_change,reno_bathroom,reno_bedroom,reno_kitchen,reno_living_room,reno_other_custom,reno_full_renovation
106,880,415328.9046487665,75677.36,315772.8134,bedroom,166,146.3551401869159,High-end,1,0,1,0,0,0,0
106,880,415328.9046487665,75677.36,315772.8134,bathroom,83,73.78816199376946,High-end,1,1,0,0,0,0,0
106,880,415328.9046487665,75677.36,315772.8134,kitchen,176,125.35514018691589,Mid-range,1,0,0,1,0,0,0
107,839,413772.4007903968,72769.14,289788.7269,bedroom,167,140.99065420560748,Budget-friendly,1,0,1,0,0,0,0
107,839,413772.4007903968,72769.14,289788.7269,bathroom,83,71.23364485981308,High-end,1,1,0,0,0,0,0
107,839,413772.4007903968,72769.14,289788.7269,living room,183,119.99065420560747,High-end,1,0,0,0,1,0,0
108,949,415328.9046487665,71725.2,253363.1664,bedroom,163,155.38317757009347,Budget-friendly,1,0,1,0,0,0,0
108,949,415328.9046487665,71725.2,253363.1664,bathroom,83,78.08722741433021,High-end,1,1,0,0,0,0,0
108,949,415328.9046487665,71725.2,253363.1664,other/custom,193,134.38317757009347,Mid-range,1,0,0,0,0,1,0
109,3436,415328.9046487665,303435.66000000003,1114028.0095999998,full renovation,3436,301.0,Mid-range,1,0,0,0,0,0,1
110,3886,413772.4007903968,405143.3,836327.6212499999,full renovation,3886,301.0,Budget-friendly,1,0,0,0,0,0,1
111,867,415328.9046487665,80133.45,304466.74734999996,full renovation,867,123.65420560747664,Mid-range,1,0,0,0,0,0,1
112,796,411811.87474069337,69796.2,240077.3644,bedroom,167,135.3644859813084,Mid-range,1,0,1,0,0,0,0
112,796,411811.87474069337,69796.2,240077.3644,bathroom,82,68.55451713395638,High-end,1,1,0,0,0,0,0
112,796,411811.87474069337,69796.2,240077.3644,other/custom,162,114.3644859813084,Budget-friendly,1,0,0,0,0,1,0
113,767,415328.9046487665,69796.2,298835.074,bedroom,153,131.57009345794393,Budget-friendly,1,0,1,0,0,0,0
113,767,415328.9046487665,69796.2,298835.074,bathroom,90,66.74766355140187,High-end,1,1,0,0,0,0,0
113,767,415328.9046487665,69796.2,298835.074,other/custom,169,110.57009345794393,Mid-range,1,0,0,0,0,1,0
114,3660,414707.88204603177,389580.6999999999,880676.4175,full renovation,3660,301.0,High-end,1,0,0,0,0,0,1
115,594,411811.87474069337,75721.35,148347.8276,bedroom,125,119.87533156498674,High-end,1,0,1,0,0,0,0
115,594,411811.87474069337,75721.35,148347.8276,bathroom,60,60.331564986737405,Budget-friendly,1,1,0,0,0,0,0
115,594,411811.87474069337,75721.35,148347.8276,kitchen,122,98.87533156498674,High-end,1,0,0,1,0,0,0
116,674,414707.88204603177,65625.38,166374.8461,bedroom,129,124.43766578249337,Budget-friendly,1,0,1,0,0,0,0
116,674,414707.88204603177,65625.38,166374.8461,bathroom,62,62.665782493368695,Mid-range,1,1,0,0,0,0,0
116,674,414707.88204603177,65625.38,166374.8461,kitchen,124,103.43766578249337,Budget-friendly,1,0,0,1,0,0,0
117,3226,414707.88204603177,354997.35,752937.6976000001,full renovation,3226,301.0,High-end,1,0,0,0,0,0,1
118,1094,414396.62153522094,76419.29,375209.6107,bedroom,230,175.3869463869464,Mid-range,1,0,1,0,0,0,0
118,1094,414396.62153522094,76419.29,375209.6107,bathroom,94,87.78321678321679,High-end,1,1,0,0,0,0,0
118,1094,414396.62153522094,76419.29,375209.6107,living room,236,154.34965034965035,Mid-range,1,0,0,0,1,0,0
119,1251,414707.88204603177,117191.05,385864.8535,full renovation,1251,177.4055944055944,Budget-friendly,1,0,0,0,0,0,1
120,706,415328.9046487665,67534.72,292041.22540000005,bedroom,129,126.26259946949602,High-end,1,0,1,0,0,0,0
120,706,415328.9046487665,67534.72,292041.22540000005,bathroom,65,63.599469496021214,Budget-friendly,1,1,0,0,0,0,0
120,706,415328.9046487665,67534.72,292041.22540000005,kitchen,130,105.26259946949602,Budget-friendly,1,0,0,1,0,0,0
121,631,413772.4007903968,78369.5,150696.0966,bedroom,126,121.98541114058355,Mid-range,1,0,1,0,0,0,0
121,631,413772.4007903968,78369.5,150696.0966,bathroom,64,61.41114058355438,High-end,1,1,0,0,0,0,0
121,631,413772.4007903968,78369.5,150696.0966,kitchen,125,100.98541114058355,High-end,1,0,0,1,0,0,0
122,2969,413772.4007903968,404762.55999999994,1028566.6413999998,full renovation,2969,301.0,Budget-friendly,1,0,0,0,0,0,1
123,1046,414396.62153522094,80675.32,321828.40855,full renovation,1046,147.07476635514018,Budget-friendly,1,0,0,0,0,0,1
124,3043,413772.4007903968,303435.66000000003,771047.8907999999,full renovation,3043,301.0,Mid-range,1,0,0,0,0,0,1
125,3695,414707.88204603177,389580.6999999999,811615.5465,full renovation,3695,301.0,High-end,1,0,0,0,0,0,1
126,909,414707.88204603177,72735.8,325905.87419999996,bedroom,160,150.14953271028037,Mid-range,1,0,1,0,0,0,0
126,909,414707.88204603177,72735.8,325905.87419999996,bathroom,78,75.59501557632399,High-end,1,1,0,0,0,0,0
126,909,414707.88204603177,72735.8,325905.87419999996,other/custom,197,129.14953271028037,Mid-range,1,0,0,0,0,1,0
127,1156,414707.88204603177,87136.69,198480.72125,bedroom,203,184.63636363636363,Budget-friendly,1,0,1,0,0,0,0
127,1156,414707.88204603177,87136.69,198480.72125,bedroom,204,184.63636363636363,High-end,1,0,1,0,0,0,0
127,1156,414707.88204603177,87136.69,198480.72125,bathroom,96,90.81818181818181,Mid-range,1,1,0,0,0,0,0
128,3746,414396.62153522094,458366.66,879462.1340999999,full renovation,3746,301.0,High-end,1,0,0,0,0,0,1
129,1033,414396.62153522094,82823.61,316033.44704999996,bedroom,165,166.37383177570092,Mid-range,1,0,1,0,0,0,0
129,1033,414396.62153522094,82823.61,316033.44704999996,bathroom,89,83.3208722741433,High-end,1,1,0,0,0,0,0
129,1033,414396.62153522094,82823.61,316033.44704999996,kitchen,199,145.37383177570092,High-end,1,0,0,1,0,0,0
130,3000,414707.88204603177,389199.96,704652.4177,full renovation,3000,301.0,High-end,1,0,0,0,0,0,1
131,1489,411811.87474069337,85924.61,402293.20245,bedroom,237,234.3146853146853,High-end,1,0,1,0,0,0,0
131,1489,411811.87474069337,85924.61,402293.20245,bedroom,238,234.3146853146853,Mid-range,1,0,1,0,0,0,0
131,1489,411811.87474069337,85924.61,402293.20245,bathroom,110,107.11888111888112,Budget-friendly,1,1,0,0,0,0,0
132,1111,413772.4007903968,93338.73,303742.6394,bedroom,177,177.92307692307693,Mid-range,1,0,1,0,0,0,0
132,1111,413772.4007903968,93338.73,303742.6394,bathroom,99,88.61538461538461,Mid-range,1,1,0,0,0,0,0
132,1111,413772.4007903968,93338.73,303742.6394,kitchen,262,156.84615384615384,High-end,1,0,0,1,0,0,0
133,1410,414707.88204603177,81544.23999999999,438397.5871,bedroom,225,222.52913752913753,Budget-friendly,1,0,1,0,0,0,0
133,1410,414707.88204603177,81544.23999999999,438397.5871,bedroom,234,222.52913752913753,Budget-friendly,1,0,1,0,0,0,0
133,1410,414707.88204603177,81544.23999999999,438397.5871,bathroom,109,103.25174825174825,Mid-range,1,1,0,0,0,0,0
134,1925,415328.9046487665,198404.68,597867.4495999999,full renovation,1925,301.0,Budget-friendly,1,0,0,0,0,0,1
135,1608,413772.4007903968,145663.47999999998,556538.5277,bedroom,283,322.0,High-end,1,0,1,0,0,0,0
135,1608,413772.4007903968,145663.47999999998,556538.5277,bedroom,257,322.0,High-end,1,0,1,0,0,0,0
135,1608,413772.4007903968,145663.47999999998,556538.5277,bathroom,149,151.0,Mid-range,1,1,0,0,0,0,0
136,1043,411811.87474069337,86743.29000000001,299403.34595,full renovation,1043,146.6822429906542,Mid-range,1,0,0,0,0,0,1
137,853,414707.88204603177,63914.100000000006,307040.4894,bedroom,147,142.82242990654206,Mid-range,1,0,1,0,0,0,0
137,853,414707.88204603177,63914.100000000006,307040.4894,bathroom,80,72.10591900311526,Budget-friendly,1,1,0,0,0,0,0
137,853,414707.88204603177,63914.100000000006,307040.4894,living room,195,121.82242990654206,Mid-range,1,0,0,0,1,0,0
138,1337,411811.87474069337,123958.88,408524.20689999993,full renovation,1337,190.03496503496504,Mid-range,1,0,0,0,0,0,1
139,874,415328.9046487665,73506.62000000001,236814.62140000003,bedroom,169,145.57009345794393,High-end,1,0,1,0,0,0,0
139,874,415328.9046487665,73506.62000000001,236814.62140000003,bathroom,79,73.41433021806853,High-end,1,1,0,0,0,0,0
139,874,415328.9046487665,73506.62000000001,236814.62140000003,living room,190,124.57009345794393,Budget-friendly,1,0,0,0,1,0,0
140,980,414396.62153522094,69643.17,284212.64855,bedroom,167,159.4392523364486,High-end,1,0,1,0,0,0,0
140,980,414396.62153522094,69643.17,284212.64855,bathroom,85,80.01869158878505,Budget-friendly,1,1,0,0,0,0,0
140,980,414396.62153522094,69643.17,284212.64855,kitchen,195,138.4392523364486,Budget-friendly,1,0,0,1,0,0,0
141,3128,411811.87474069337,389580.6999999999,756539.0448,full renovation,3128,301.0,High-end,1,0,0,0,0,0,1
142,1675,415328.9046487665,182842.08,616276.2979999998,full renovation,1675,301.0,High-end,1,0,0,0,0,0,1
143,2911,414707.88204603177,457985.9199999999,852211.2764,full renovation,2911,301.0,High-end,1,0,0,0,0,0,1
144,1126,413772.4007903968,138011.22999999998,297245.5871,full renovation,1126,159.04895104895104,High-end,1,0,0,0,0,0,1
145,1023,414396.62153522094,67114.34999999999,364529.3469,bedroom,164,165.06542056074767,Budget-friendly,1,0,1,0,0,0,0
145,1023,414396.62153522094,67114.34999999999,364529.3469,bathroom,86,82.69781931464175,Budget-friendly,1,1,0,0,0,0,0
145,1023,414396.62153522094,67114.34999999999,364529.3469,other/custom,192,144.06542056074767,Budget-friendly,1,0,0,0,0,1,0
146,3962,414707.88204603177,542334.48,1189701.2744,full renovation,3962,301.0,Budget-friendly,1,0,0,0,0,0,1
147,1652,414396.62153522094,163821.33,397245.5966,full renovation,1652,301.0,Budget-friendly,1,0,0,0,0,0,1
148,811,414396.62153522094,70021.53,287782.54275,bedroom,142,137.3271028037383,Budget-friendly,1,0,1,0,0,0,0
148,811,414396.62153522094,70021.53,287782.54275,bathroom,89,69.48909657320873,High-end,1,1,0,0,0,0,0
148,811,414396.62153522094,70021.53,287782.54275,kitchen,190,116.32710280373831,Mid-range,1,0,0,1,0,0,0
149,976,413772.4007903968,71725.2,336204.5832,bedroom,161,158.9158878504673,Budget-friendly,1,0,1,0,0,0,0
149,976,413772.4007903968,71725.2,336204.5832,bathroom,87,79.76947040498442,High-end,1,1,0,0,0,0,0
149,976,413772.4007903968,71725.2,336204.5832,other/custom,199,137.9158878504673,Mid-range,1,0,0,0,0,1,0
150,733,415328.9046487665,69976.53,288945.44800000003,bedroom,128,127.8023872679045,Mid-range,1,0,1,0,0,0,0
150,733,415328.9046487665,69976.53,288945.44800000003,bathroom,64,64.38726790450929,Mid-range,1,1,0,0,0,0,0
150,733,415328.9046487665,69976.53,288945.44800000003,other/custom,129,106.8023872679045,High-end,1,0,0,0,0,1,0
151,1488,413772.4007903968,94055.59,414771.96145,bedroom,237,234.16550116550115,Mid-range,1,0,1,0,0,0,0
151,1488,413772.4007903968,94055.59,414771.96145,bedroom,237,234.16550116550115,High-end,1,0,1,0,0,0,0
151,1488,413772.4007903968,94055.59,414771.96145,bathroom,109,107.06993006993007,High-end,1,1,0,0,0,0,0
152,2961,415328.9046487665,457985.9199999999,825469.26,full renovation,2961,301.0,High-end,1,0,0,0,0,0,1
153,825,414396.62153522094,69589.19,313263.31515000004,bedroom,146,139.15887850467288,Budget-friendly,1,0,1,0,0,0,0
153,825,414396.62153522094,69589.19,313263.31515000004,bathroom,72,70.3613707165109,High-end,1,1,0,0,0,0,0
153,825,414396.62153522094,69589.19,313263.31515000004,living room,196,118.1588785046729,Mid-range,1,0,0,0,1,0,0
154,1590,414707.88204603177,146884.25,548315.1233,full renovation,1590,301.0,Budget-friendly,1,0,0,0,0,0,1
155,1088,411811.87474069337,68440.51999999999,298672.35225,bedroom,174,174.49184149184148,Budget-friendly,1,0,1,0,0,0,0
155,1088,411811.87474069337,68440.51999999999,298672.35225,bathroom,96,87.4895104895105,Budget-friendly,1,1,0,0,0,0,0
155,1088,411811.87474069337,68440.51999999999,298672.35225,living room,273,153.46853146853147,Budget-friendly,1,0,0,0,1,0,0
156,1628,413772.4007903968,234268.96,382242.57109999994,full renovation,1628,301.0,Mid-range,1,0,0,0,0,0,1
157,1926,413772.4007903968,217425.43,585154.7014499999,full renovation,1926,301.0,High-end,1,0,0,0,0,0,1
158,948,414396.62153522094,120321.89,283802.0636,full renovation,948,134.25233644859813,High-end,1,0,0,0,0,0,1
159,1117,411811.87474069337,122894.16999999998,407631.73375,full renovation,1117,157.72727272727272,Mid-range,1,0,0,0,0,0,1
160,794,414707.88204603177,97905.39,211440.7845,full renovation,794,114.10280373831776,High-end,1,0,0,0,0,0,1
161,676,414707.88204603177,70929.53,241896.87795,bedroom,130,124.55172413793103,Budget-friendly,1,0,1,0,0,0,0
161,676,414707.88204603177,70929.53,241896.87795,bathroom,62,62.724137931034484,Budget-friendly,1,1,0,0,0,0,0
161,676,414707.88204603177,70929.53,241896.87795,kitchen,126,103.55172413793103,High-end,1,0,0,1,0,0,0
162,998,411811.87474069337,75910.11,255658.02185,bedroom,164,161.79439252336448,Budget-friendly,1,0,1,0,0,0,0
162,998,411811.87474069337,75910.11,255658.02185,bathroom,89,81.14018691588785,Mid-range,1,1,0,0,0,0,0
162,998,411811.87474069337,75910.11,255658.02185,kitchen,194,140.79439252336448,High-end,1,0,0,1,0,0,0
163,926,414396.62153522094,50534.2,350397.2053,bedroom,170,152.37383177570092,High-end,1,0,1,0,0,0,0
163,926,414396.62153522094,50534.2,350397.2053,bathroom,79,76.65420560747663,Mid-range,1,1,0,0,0,0,0
164,1596,414707.88204603177,144437.56,459957.1273,full renovation,1596,301.0,High-end,1,0,0,0,0,0,1
165,3735,414396.62153522094,370559.9499999999,1065090.93685,full renovation,3735,301.0,Budget-friendly,1,0,0,0,0,0,1
166,1492,415328.9046487665,115558.65,548495.0563999999,full renovation,1492,212.7972027972028,Budget-friendly,1,0,0,0,0,0,1
167,1479,413772.4007903968,123346.88999999998,560486.9517,full renovation,1479,210.8881118881119,Mid-range,1,0,0,0,0,0,1
168,539,413772.4007903968,75093.63,212217.77435,full renovation,539,95.73872679045093,Budget-friendly,1,0,0,0,0,0,1
169,886,415328.9046487665,73651.58,305126.506,bedroom,151,147.14018691588785,Mid-range,1,0,1,0,0,0,0
169,886,415328.9046487665,73651.58,305126.506,bathroom,86,74.1619937694704,High-end,1,1,0,0,0,0,0
169,886,415328.9046487665,73651.58,305126.506,other/custom,174,126.14018691588785,High-end,1,0,0,0,0,1,0
170,1046,411811.87474069337,81686.3,276765.45420000004,bedroom,170,168.07476635514018,High-end,1,0,1,0,0,0,0
170,1046,411811.87474069337,81686.3,276765.45420000004,bathroom,89,84.13084112149532,Budget-friendly,1,1,0,0,0,0,0
170,1046,411811.87474069337,81686.3,276765.45420000004,kitchen,200,147.07476635514018,High-end,1,0,0,1,0,0,0
171,834,414396.62153522094,75721.35,294523.4756,bedroom,149,140.33644859813083,High-end,1,0,1,0,0,0,0
171,834,414396.62153522094,75721.35,294523.4756,bathroom,83,70.9221183800623,Budget-friendly,1,1,0,0,0,0,0
171,834,414396.62153522094,75721.35,294523.4756,kitchen,169,119.33644859813084,High-end,1,0,0,1,0,0,0
172,789,414396.62153522094,72769.14,207554.7419,bedroom,138,134.44859813084113,Budget-friendly,1,0,1,0,0,0,0
172,789,414396.62153522094,72769.14,207554.7419,bathroom,77,68.11838006230529,High-end,1,1,0,0,0,0,0
172,789,414396.62153522094,72769.14,207554.7419,living room,143,113.44859813084112,High-end,1,0,0,0,1,0,0
173,1055,411811.87474069337,76073.57999999999,345981.7383,bedroom,167,169.25233644859813,Mid-range,1,0,1,0,0,0,0
173,1055,411811.87474069337,76073.57999999999,345981.7383,bathroom,89,84.69158878504673,Mid-range,1,1,0,0,0,0,0
173,1055,411811.87474069337,76073.57999999999,345981.7383,other/custom,195,148.25233644859813,High-end,1,0,0,0,0,1,0
174,715,415328.9046487665,69597.24,194452.8892,bedroom,129,126.77586206896552,Mid-range,1,0,1,0,0,0,0
174,715,415328.9046487665,69597.24,194452.8892,bathroom,64,63.86206896551724,High-end,1,1,0,0,0,0,0
174,715,415328.9046487665,69597.24,194452.8892,living room,129,105.77586206896552,Budget-friendly,1,0,0,0,1,0,0
175,1146,415328.9046487665,80484.95,288934.8545,bedroom,201,183.14452214452214,Mid-range,1,0,1,0,0,0,0
175,1146,415328.9046487665,80484.95,288934.8545,bathroom,100,90.32867132867133,Budget-friendly,1,1,0,0,0,0,0
175,1146,415328.9046487665,80484.95,288934.8545,kitchen,236,161.98601398601397,Mid-range,1,0,0,1,0,0,0
176,847,411811.87474069337,51867.82000000001,248807.35130000004,bedroom,157,142.0373831775701,High-end,1,0,1,0,0,0,0
176,847,411811.87474069337,51867.82000000001,248807.35130000004,bathroom,87,71.73208722741433,High-end,1,1,0,0,0,0,0
177,1154,413772.4007903968,123950.83,352288.52825,full renovation,1154,163.16083916083915,Mid-range,1,0,0,0,0,0,1
178,710,411811.87474069337,51867.82000000001,191426.4736,bedroom,127,126.49071618037135,High-end,1,0,1,0,0,0,0
178,710,411811.87474069337,51867.82000000001,191426.4736,bathroom,64,63.716180371352785,High-end,1,1,0,0,0,0,0
179,783,413772.4007903968,67003.59,241638.52019999997,bedroom,155,133.66355140186917,Mid-range,1,0,1,0,0,0,0
179,783,413772.4007903968,67003.59,241638.52019999997,bathroom,82,67.74454828660436,Mid-range,1,1,0,0,0,0,0
179,783,413772.4007903968,67003.59,241638.52019999997,other/custom,200,112.66355140186916,Mid-range,1,0,0,0,0,1,0
180,3155,415328.9046487665,320794.74,750499.5839,full renovation,3155,301.0,High-end,1,0,0,0,0,0,1
181,851,413772.4007903968,67534.72,317284.26680000004,bedroom,143,142.5607476635514,High-end,1,0,1,0,0,0,0
181,851,413772.4007903968,67534.72,317284.26680000004,bathroom,80,71.98130841121495,Budget-friendly,1,1,0,0,0,0,0
181,851,413772.4007903968,67534.72,317284.26680000004,kitchen,191,121.5607476635514,Budget-friendly,1,0,0,1,0,0,0
182,649,414396.62153522094,68030.49,259680.41845,bedroom,130,123.01193633952255,High-end,1,0,1,0,0,0,0
182,649,414396.62153522094,68030.49,259680.41845,bathroom,65,61.93633952254642,Budget-friendly,1,1,0,0,0,0,0
182,649,414396.62153522094,68030.49,259680.41845,other/custom,123,102.01193633952255,Mid-range,1,0,0,0,0,1,0
183,821,415328.9046487665,74515.59,286915.04975,bedroom,157,138.6355140186916,Mid-range,1,0,1,0,0,0,0
183,821,415328.9046487665,74515.59,286915.04975,bathroom,89,70.11214953271028,High-end,1,1,0,0,0,0,0
183,821,415328.9046487665,74515.59,286915.04975,other/custom,173,117.6355140186916,High-end,1,0,0,0,0,1,0
184,563,415328.9046487665,67003.59,215199.10999999996,bedroom,127,118.10742705570291,Mid-range,1,0,1,0,0,0,0
184,563,415328.9046487665,67003.59,215199.10999999996,bathroom,63,59.42705570291777,Mid-range,1,1,0,0,0,0,0
184,563,415328.9046487665,67003.59,215199.10999999996,other/custom,118,97.10742705570291,Mid-range,1,0,0,0,0,1,0
185,2250,413772.4007903968,267190.63999999996,538005.19225,full renovation,2250,301.0,Budget-friendly,1,0,0,0,0,0,1
186,976,414396.62153522094,68018.84,292732.3239,bedroom,168,158.9158878504673,Mid-range,1,0,1,0,0,0,0
186,976,414396.62153522094,68018.84,292732.3239,bathroom,82,79.76947040498442,Mid-range,1,1,0,0,0,0,0
186,976,414396.62153522094,68018.84,292732.3239,other/custom,180,137.9158878504673,Budget-friendly,1,0,0,0,0,1,0
187,3713,411811.87474069337,507751.12999999995,905928.41255,full renovation,3713,301.0,Budget-friendly,1,0,0,0,0,0,1
188,2068,415328.9046487665,301393.24999999994,670070.3423999998,full renovation,2068,301.0,Budget-friendly,1,0,0,0,0,0,1
189,1246,414707.88204603177,85341.04000000001,360760.718,bedroom,200,198.06293706293707,Mid-range,1,0,1,0,0,0,0
189,1246,414707.88204603177,85341.04000000001,360760.718,bedroom,200,198.06293706293707,High-end,1,0,1,0,0,0,0
189,1246,414707.88204603177,85341.04000000001,360760.718,bathroom,103,95.22377622377623,Budget-friendly,1,1,0,0,0,0,0
190,1071,414707.88204603177,86641.87000000001,319205.00899999996,bedroom,169,171.34579439252337,High-end,1,0,1,0,0,0,0
190,1071,414707.88204603177,86641.87000000001,319205.00899999996,bathroom,90,85.68847352024922,High-end,1,1,0,0,0,0,0
190,1071,414707.88204603177,86641.87000000001,319205.00899999996,living room,199,150.34579439252337,High-end,1,0,0,0,1,0,0
191,946,415328.9046487665,64903.37999999999,173859.1199,bedroom,157,154.99065420560748,Mid-range,1,0,1,0,0,0,0
191,946,415328.9046487665,64903.37999999999,173859.1199,bathroom,83,77.90031152647975,Budget-friendly,1,1,0,0,0,0,0
191,946,415328.9046487665,64903.37999999999,173859.1199,other/custom,179,133.99065420560748,Budget-friendly,1,0,0,0,0,1,0
192,3220,415328.9046487665,423783.30999999994,772560.5580000001,full renovation,3220,301.0,High-end,1,0,0,0,0,0,1
193,1399,411811.87474069337,123958.88,427387.64819999994,full renovation,1399,199.13986013986013,Mid-range,1,0,0,0,0,0,1
194,1742,411811.87474069337,146011.54,504400.9031,bedroom,260,322.0,Mid-range,1,0,1,0,0,0,0
